N,P,K,temperature,humidity,ph,rainfall,Label
34.0,71.0,79.0,17.927806,15.85622899,7.728998197,74.63872762,chickpea
85.0,21.0,52.0,29.62800691,90.10051615,6.075144116,23.69586761,muskmelon
81.0,45.0,23.0,19.32666088,68.034493,6.192360003,84.22969177,maize
99.0,50.0,15.0,18.14710054,71.09445342,5.573286437,88.07753741,maize
94.0,54.0,17.0,23.39128187,61.74427165,5.871647806,107.3198135,maize
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,103.923226,orange
99.0,6.0,45.0,26.12588914,86.5507939,6.000975617,40.71210074,watermelon
37.0,30.0,34.0,27.53907547,53.63549533,6.797779227,99.35408185,mango
76.0,49.0,42.0,24.958779,84.47963372,5.206373153,196.9560008,rice
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,jute
85.0,52.0,45.0,26.31355498,82.36698992,7.224285503,265.5355937,rice
90.0,59.0,35.0,24.25133493,89.86454053,7.098227926,175.1742112,jute
5.0,65.0,19.0,18.28072173,68.10365387,6.978361689,48.80253285,lentil
102.0,73.0,52.0,27.9122104,83.36307683,6.356090905,90.24211529,banana
89.0,57.0,43.0,26.91515043,73.19897535,6.998787171,177.2233048,jute
0.0,145.0,205.0,21.22503442,90.09877774,5.52078314,113.9760462,apple
77.0,57.0,21.0,24.9321581,73.80435276,6.550563823,79.74078719,maize
29.0,132.0,204.0,23.08950736,90.22507299,6.0967531,108.2166601,apple
9.0,59.0,24.0,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas
49.0,68.0,22.0,28.56840626,61.53278622,7.127064207,63.49726331,blackgram
25.0,121.0,201.0,30.50734778,82.71775569,5.594240603,70.08200379,grapes
114.0,79.0,51.0,26.21009246,82.34429458,6.313197204,112.0700033,banana
8.0,136.0,201.0,41.65602996,82.22118237,5.609255992,74.19664838,grapes
118.0,45.0,23.0,23.37044424,77.43198948,7.977651226,71.67870701,cotton
91.0,12.0,46.0,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,117.5293447,orange
114.0,94.0,53.0,26.33544853,76.8532006,6.190757459,118.6858263,banana
4.0,19.0,43.0,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate
24.0,128.0,196.0,22.75088787,90.69489172,5.521466996,110.4317855,apple
88.0,38.0,15.0,25.08239719,65.92195844,6.455116637,62.49190812,maize
15.0,27.0,28.0,33.80398664,46.12866113,4.507523551,90.82549241,mango
39.0,127.0,202.0,15.3246651,81.67215994,6.477768039,71.60102999,grapes
40.0,121.0,199.0,26.18159716,81.03886263,6.315586313,66.05911698,grapes
83.0,9.0,45.0,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
100.0,32.0,26.0,25.234661,57.53161469,6.043485685,124.2261737,coffee
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335,141.3381168,papaya
19.0,24.0,15.0,20.48954522,93.72485075,7.137136973,111.8391951,orange
2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,mango
53.0,55.0,55.0,33.32315744,91.25271223,6.709668804,234.496633,papaya
27.0,21.0,30.0,35.3915464,52.48823147,5.061081874,91.22881052,mango
28.0,27.0,34.0,32.45465292,50.69693751,6.526654345,95.04871605,mango
9.0,38.0,25.0,34.58561471,50.34035336,5.497946899,100.3060719,mango
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
13.0,121.0,196.0,22.20700989,93.50574163,6.443382913,120.1593771,apple
86.0,55.0,21.0,21.54156232,59.64024162,6.803931519,109.7515385,maize
114.0,30.0,51.0,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon
21.0,26.0,27.0,27.00315545,47.67525434,5.699586972,95.85118326,mango
9.0,59.0,25.0,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
19.0,79.0,19.0,20.06003985,67.76252583,6.677262562,42.89509057,lentil
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,maize
119.0,90.0,48.0,28.66725136,79.59242542,5.986442306,118.2583441,banana
8.0,133.0,195.0,20.46657776,80.97598029,6.456079585,71.29813872,grapes
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
37.0,56.0,25.0,22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans
100.0,56.0,40.0,26.38905406,83.31240346,7.433313409,176.1516409,jute
30.0,25.0,31.0,26.31270635,98.62048026,5.804965067,208.1181381,coconut
24.0,63.0,19.0,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
34.0,68.0,51.0,27.34734861,94.17756725,6.687088098,40.35153141,papaya
81.0,18.0,50.0,26.80750629,88.22874955,6.429788073,58.79889057,watermelon
114.0,21.0,55.0,25.4438391,87.9392312,6.472756256,57.51549686,watermelon
23.0,30.0,44.0,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
65.0,60.0,22.0,25.36768364,72.52054555,6.606984086,107.9124111,maize
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,102.8017203,apple
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
20.0,72.0,19.0,32.47648301,64.34848735,7.397190844,65.820457,blackgram
6.0,18.0,37.0,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate
23.0,45.0,21.0,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice
12.0,80.0,19.0,21.91041045,65.21662467,5.962001484,36.10211371,lentil
2.0,79.0,15.0,21.53577883,65.47227704,7.505283615,35.75107592,lentil
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,102.1906333,orange
93.0,53.0,38.0,26.92995077,81.91411159,7.069172227,290.6793783,rice
9.0,25.0,41.0,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate
28.0,35.0,22.0,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,92.37238878,mango
0.0,36.0,26.0,34.13072188,51.25786185,5.101206389,96.38808001,mango
38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
13.0,60.0,25.0,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans
84.0,18.0,46.0,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,86.84998693,cotton
83.0,60.0,36.0,25.59704938,80.14509262,6.903985986,200.834898,rice
32.0,48.0,18.0,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans
77.0,55.0,43.0,25.49941707,75.99987588,6.663559451,193.7141828,jute
29.0,35.0,28.0,28.3471611,53.53903102,6.967417766,90.40260445,mango
33.0,15.0,7.0,15.83388699,91.68293851,7.651225301,109.7571416,orange
22.0,60.0,18.0,19.59221047,61.28633405,6.74398035,41.7704893,lentil
115.0,11.0,46.0,24.41592661,89.39655519,6.623167177,40.32161859,watermelon
34.0,65.0,47.0,23.48546973,93.71043692,6.833768535,191.7760562,papaya
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
84.0,36.0,28.0,26.7350622,55.55164819,6.119892347,140.6305213,coffee
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232,68.97806542,chickpea
20.0,68.0,17.0,30.11873003,60.11680815,6.578714843,71.72980375,blackgram
117.0,86.0,53.0,25.19640218,83.55829874,5.703381728,115.8586081,banana
110.0,71.0,54.0,28.67208915,82.20793613,5.725418961,94.37987496,banana
105.0,14.0,50.0,26.2148837,87.6883982,6.419052193,59.65590798,watermelon
18.0,125.0,204.0,22.35548159,94.47811755,6.046673619,116.7366261,apple
74.0,40.0,40.0,25.13842773,83.12053888,6.386259978,169.3388465,jute
5.0,68.0,20.0,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
69.0,51.0,23.0,22.21738222,72.85462807,6.80163854,106.6213157,maize
26.0,32.0,32.0,30.91471455,49.92963856,6.810186079,90.14047759,mango
93.0,85.0,49.0,27.96799119,79.28625709,5.694243847,119.4765557,banana
30.0,143.0,199.0,23.76881552,90.59810302,5.7983508,102.2648546,apple
65.0,37.0,40.0,23.35905428,83.59512273,5.333322606,188.413665,rice
4.0,36.0,22.0,27.60887393,86.13316408,7.012740397,43.80041104,mungbean
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
9.0,60.0,23.0,31.96987867,57.17377029,6.276004336,64.25520357,mothbeans
121.0,53.0,19.0,23.51308653,76.72621429,7.976889498,80.11272117,cotton
40.0,63.0,18.0,30.41588462,67.66323804,6.74441168,63.02473185,blackgram
9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,100.8124659,mango
97.0,25.0,50.0,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
29.0,72.0,24.0,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
106.0,21.0,35.0,25.627355,57.04151119,7.428523634,188.5506536,coffee
0.0,74.0,17.0,23.33375853,64.50515776,7.240988401,47.01510708,lentil
8.0,7.0,10.0,28.2620488,91.98317355,6.929216014,105.2132259,orange
29.0,75.0,75.0,19.62416326,18.71483156,7.064790365,88.4585692,chickpea
88.0,5.0,47.0,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
32.0,55.0,52.0,37.58899717,91.99740365,6.9677596,159.6577388,papaya
32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton
4.0,6.0,7.0,23.01014302,91.11764246,6.708889665,112.6738296,orange
36.0,55.0,20.0,27.01470397,84.34262707,6.635968698,55.296354,mungbean
27.0,120.0,200.0,21.45278675,90.74531921,6.110218826,116.7036582,apple
123.0,50.0,16.0,23.04920461,75.53835214,6.498052108,70.65644296,cotton
23.0,57.0,19.0,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
68.0,52.0,49.0,24.42561272,92.27749066,6.577192175,63.35298768,papaya
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
34.0,47.0,19.0,27.31372793,85.44815232,6.568795404,53.15223123,mungbean
5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
60.0,61.0,78.0,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
31.0,6.0,26.0,29.12859129,91.30924833,5.741367375,157.2388553,coconut
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
40.0,78.0,20.0,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
81.0,40.0,45.0,25.7629429,80.76238215,6.427726565,174.5071843,jute
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027,263.6372176,rice
17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
5.0,35.0,20.0,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
24.0,61.0,17.0,22.6371424,65.44544859,6.233269045,38.30411077,lentil
50.0,58.0,23.0,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
82.0,40.0,45.0,26.21312799,81.70476368,6.667633355,180.1237765,jute
56.0,75.0,15.0,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
32.0,71.0,85.0,20.62767492,14.44008871,6.403982316,92.06630306,chickpea
131.0,49.0,22.0,25.49848236,79.9751579,7.306918817,67.05961949,cotton
36.0,25.0,33.0,27.98392787,53.33018851,5.548584852,99.61465679,mango
29.0,67.0,21.0,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
3.0,136.0,205.0,17.5862944,80.84806564,6.334771461,71.4065452,grapes
38.0,77.0,22.0,28.234829,69.3159965,6.313284268,35.36831423,lentil
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
40.0,68.0,17.0,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,rice
7.0,74.0,17.0,22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas
125.0,60.0,17.0,24.14386157,84.51591287,6.785723961,80.36146974,cotton
5.0,13.0,37.0,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate
89.0,25.0,34.0,23.07895447,63.65861483,7.184801627,129.8765443,coffee
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947,199.8362913,jute
74.0,39.0,38.0,23.24113501,84.59201843,7.782051313,233.0453455,rice
113.0,37.0,20.0,25.03300222,79.04368718,7.393441155,97.10087029,cotton
32.0,139.0,198.0,35.89307536,82.66850729,6.358186848,66.53946559,grapes
31.0,60.0,24.0,25.40474421,65.8567539,7.722335992,51.92057267,lentil
109.0,79.0,45.0,27.66752761,79.68542782,6.490074429,108.66464,banana
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
66.0,44.0,20.0,19.0781471,69.02298571,6.740000688,80.72515943,maize
8.0,25.0,36.0,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut
29.0,138.0,197.0,22.19055385,92.43764169,5.830892252,121.6622761,apple
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
84.0,37.0,42.0,25.49674786,81.13449097,6.691074249,169.9288234,jute
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,maize
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,245.6626799,rice
32.0,137.0,204.0,22.86006627,93.12859895,5.824151693,117.7296726,apple
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,144.6576424,coffee
105.0,56.0,15.0,25.96779712,81.97904282,7.272316209,74.14169043,cotton
113.0,33.0,34.0,26.00373964,62.1445102,6.559817161,153.477776,coffee
15.0,125.0,199.0,18.4269936,80.55625868,5.569230319,69.75734306,grapes
59.0,63.0,18.0,31.65531175,60.13263713,6.52669158,66.69096751,blackgram
67.0,55.0,44.0,26.284017,75.14640198,7.251847296,182.2685447,jute
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,145.4172387,coconut
16.0,139.0,203.0,17.82803682,80.96093443,6.27564088,65.84748763,grapes
25.0,40.0,21.0,27.73329078,81.13903037,6.248900919,44.17580911,mungbean
101.0,58.0,18.0,25.66891439,81.38103349,6.652143699,78.59595817,cotton
78.0,58.0,15.0,25.00933355,67.816568,6.528631266,62.91359494,maize
70.0,36.0,42.0,21.84106875,80.72886384,6.946209881,202.3838319,rice
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
87.0,35.0,25.0,21.44526922,63.1621551,6.178056304,65.88951188,maize
4.0,43.0,18.0,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas
26.0,35.0,31.0,33.44619894,53.05980465,5.339556562,98.05089394,mango
37.0,38.0,32.0,31.85744939,45.53106268,5.417340525,91.55845821,mango
111.0,5.0,50.0,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
38.0,51.0,52.0,32.66160599,90.78931681,6.927803911,78.85085502,papaya
21.0,29.0,12.0,22.30318989,92.15987039,6.438668989,117.3688104,orange
40.0,143.0,201.0,24.97256132,82.72828653,6.476757723,66.70016285,grapes
37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
82.0,26.0,47.0,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,maize
13.0,22.0,5.0,19.667056,90.50096668,7.764040111,100.1737964,orange
86.0,6.0,53.0,25.92030221,83.47202566,6.921847888,42.10681516,watermelon
7.0,63.0,24.0,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
14.0,67.0,15.0,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
14.0,140.0,197.0,23.35225078,90.90054697,6.071255131,113.0381382,apple
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
31.0,70.0,77.0,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
37.0,77.0,17.0,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
89.0,60.0,17.0,25.37548751,57.21025565,5.983952675,101.7004306,maize
1.0,27.0,36.0,23.98598756,93.34236582,5.684995235,104.991282,pomegranate
109.0,10.0,53.0,26.81938687,87.8274604,6.551750306,46.06193778,watermelon
32.0,120.0,204.0,10.38004759,83.44518113,6.138958698,67.3917379,grapes
11.0,124.0,204.0,13.42988625,80.06633966,6.361141107,71.40043037,grapes
104.0,47.0,18.0,23.9656349,76.97696717,7.633437412,90.75616738,cotton
107.0,5.0,52.0,26.6634609,89.98405233,6.881425746,57.40847165,watermelon
6.0,77.0,20.0,25.78746268,60.2816298,6.058306161,49.14337177,lentil
21.0,38.0,21.0,29.75538903,86.45193297,6.637677489,37.54602719,mungbean
28.0,80.0,17.0,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans
40.0,5.0,29.0,28.48444906,97.76865458,5.820978791,160.389421,coconut
79.0,51.0,16.0,25.33797709,68.49835977,6.586244581,96.46380213,maize
43.0,66.0,79.0,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
93.0,43.0,38.0,23.61475336,86.14290267,6.987332927,150.2355238,jute
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
93.0,20.0,50.0,29.93061247,93.22980899,6.448792689,24.34814338,muskmelon
71.0,46.0,40.0,20.2801937,82.1235421,7.236705436,191.9535738,rice
18.0,14.0,11.0,28.04799508,90.00621688,6.550814117,117.1311498,orange
33.0,60.0,15.0,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
45.0,47.0,55.0,38.4191628,91.14220381,6.751452932,119.2653877,papaya
50.0,55.0,16.0,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
108.0,36.0,19.0,22.78249615,77.51235009,7.238566893,64.61444234,cotton
62.0,42.0,36.0,22.78133816,82.06719137,6.430010215,248.7183228,rice
60.0,38.0,17.0,18.41932981,64.23580251,6.474476516,76.41312437,maize
50.0,74.0,17.0,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
112.0,25.0,51.0,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
90.0,86.0,52.0,25.85036988,81.95580471,5.793260262,119.0856171,banana
34.0,38.0,31.0,35.37775595,45.58110023,6.454045329,97.41586402,mango
123.0,39.0,24.0,25.00755095,78.17952126,7.453106264,86.06411872,cotton
20.0,8.0,12.0,25.2990432,94.96419851,7.260416405,117.9733424,orange
35.0,51.0,17.0,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans
22.0,18.0,31.0,30.7645515,47.93791463,5.956027059,90.38503469,mango
24.0,44.0,17.0,29.8596912,80.03499648,6.666380512,50.66487502,mungbean
91.0,38.0,36.0,26.5232969,77.17331847,7.287318723,157.8548562,jute
95.0,82.0,48.0,27.39489579,83.31172003,5.719014989,92.78133617,banana
17.0,57.0,21.0,19.88394011,20.31564139,5.789214289,60.91974792,kidneybeans
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
58.0,71.0,15.0,27.82592799,67.5861883,6.919243702,74.01229707,blackgram
41.0,74.0,18.0,28.75751783,61.02701476,6.599147298,73.37686831,blackgram
5.0,45.0,21.0,28.36291385,88.00989267,6.487124217,43.05130077,mungbean
35.0,52.0,19.0,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
52.0,65.0,20.0,32.81705216,66.15665137,6.814301033,68.83924882,blackgram
84.0,39.0,35.0,23.17714381,52.13864034,6.959404135,117.3113562,coffee
90.0,42.0,43.0,20.87974371,82.00274423,6.502985292,202.9355362,rice
32.0,56.0,21.0,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
55.0,67.0,16.0,34.37329112,69.69366426,6.596719015,70.27184748,blackgram
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
110.0,15.0,48.0,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
9.0,60.0,21.0,29.94413861,67.31323084,7.52178027,40.37113729,lentil
127.0,37.0,18.0,24.87663664,76.30050373,7.041065585,91.9223468,cotton
37.0,64.0,22.0,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
110.0,28.0,46.0,24.29105004,88.04541346,6.49889585,51.26046418,watermelon
131.0,35.0,18.0,24.49112609,82.24415809,7.057693366,64.02949379,cotton
7.0,17.0,26.0,34.89226666,48.75613373,6.414526606,91.63074547,mango
8.0,15.0,33.0,28.97318719,98.09861043,5.50158009,213.9011021,coconut
30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
95.0,16.0,46.0,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon
14.0,23.0,25.0,26.18552389,96.96637916,5.612122797,135.4186222,coconut
10.0,71.0,18.0,19.54284889,66.34777265,6.151029296,173.1106982,pigeonpeas
63.0,37.0,43.0,23.41798979,85.08640476,6.661957897,185.7446728,jute
31.0,25.0,12.0,18.05142392,90.03969587,7.016482298,111.7793889,orange
9.0,16.0,39.0,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate
10.0,125.0,196.0,22.31253665,90.03577124,5.730557448,113.0688155,apple
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut
22.0,42.0,22.0,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
49.0,61.0,45.0,32.76795887,94.57377401,6.764213299,240.4795923,papaya
29.0,76.0,15.0,28.5417236,64.2020154,7.025607706,69.68862306,blackgram
2.0,40.0,27.0,29.73770045,47.54885174,5.954626604,90.09586854,mango
94.0,26.0,27.0,26.36629861,52.25738495,7.456460375,177.3176161,coffee
110.0,78.0,50.0,25.93730186,78.89864446,5.915568968,98.21747528,banana
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,coconut
6.0,13.0,9.0,34.51423957,90.56151463,7.786725333,118.3271968,orange
95.0,16.0,55.0,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
24.0,37.0,21.0,30.573999,58.22686794,5.818219385,62.74803826,mothbeans
27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
27.0,60.0,17.0,26.41768321,63.64698302,7.026795359,64.42177127,blackgram
86.0,31.0,35.0,27.01207284,60.76645256,6.485761419,191.4508931,coffee
23.0,59.0,19.0,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans
17.0,43.0,22.0,30.06142622,45.90067655,5.498340808,41.0550915,mothbeans
21.0,139.0,201.0,19.3642553,83.36094029,5.980598579,67.15094741,grapes
85.0,37.0,39.0,24.52783742,82.73685569,6.364134968,224.6757231,rice
17.0,56.0,17.0,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans
20.0,122.0,204.0,11.7976469,80.86325389,6.487369687,65.06962486,grapes
120.0,40.0,33.0,24.23850608,54.30329632,6.73410539,115.1564012,coffee
13.0,28.0,33.0,28.130115,95.64807631,5.686972967,151.0761899,coconut
34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
51.0,56.0,18.0,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
30.0,65.0,25.0,32.88733849,64.59457409,7.70650895,71.50569456,blackgram
17.0,58.0,25.0,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
7.0,77.0,18.0,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas
126.0,38.0,23.0,25.36243778,83.63276077,6.176716425,88.43618918,cotton
84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,maize
140.0,38.0,15.0,24.1472953,75.88298598,6.021439523,69.91563467,cotton
6.0,36.0,22.0,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans
77.0,52.0,17.0,24.86374934,65.7420046,5.714799723,75.82270467,maize
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,mango
8.0,37.0,33.0,28.07802689,54.9640534,6.128167757,97.45373619,mango
19.0,123.0,200.0,34.76086052,81.03544763,6.167013532,65.70430027,grapes
26.0,52.0,23.0,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans
22.0,23.0,44.0,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate
37.0,52.0,47.0,43.08022702,93.90305729,6.54277684,211.8529059,papaya
19.0,38.0,26.0,31.48451729,48.77926304,4.525722333,93.17221967,mango
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton
6.0,30.0,40.0,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
94.0,70.0,48.0,25.13686519,84.88394407,6.195152442,91.46442491,banana
121.0,45.0,22.0,22.45942937,81.30681027,6.443785385,64.23026638,cotton
67.0,35.0,22.0,23.30546753,63.24648023,6.385684214,108.7603001,maize
22.0,11.0,29.0,28.03380598,95.01630593,5.955742971,218.0055713,coconut
81.0,34.0,30.0,25.17787724,62.26244581,6.647765997,135.0119649,coffee
84.0,27.0,29.0,23.32293161,53.00366334,7.167092586,168.2644287,coffee
28.0,136.0,200.0,23.06204373,92.39544055,6.245858905,114.7399101,apple
22.0,18.0,33.0,30.41235793,52.48100602,6.621623545,93.92375879,mango
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.2996157,coconut
87.0,21.0,52.0,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon
101.0,20.0,48.0,24.6774157,82.75411437,6.206247494,57.05709413,watermelon
17.0,18.0,43.0,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
3.0,69.0,23.0,28.67408774,63.18832976,7.299360767,42.96018627,lentil
17.0,58.0,20.0,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
71.0,35.0,24.0,22.27373646,59.52193158,5.826426917,67.96704792,maize
6.0,59.0,21.0,26.58972517,66.14007674,6.139215944,50.90994463,lentil
40.0,58.0,15.0,29.46416042,87.60890009,6.978400282,43.15411472,mungbean
133.0,47.0,23.0,24.88738107,75.62137159,6.827354668,89.76050416,cotton
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147,193.8778713,jute
59.0,55.0,19.0,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
39.0,65.0,23.0,25.43459777,69.12613376,7.685959305,41.02682925,lentil
108.0,23.0,51.0,26.84366082,83.85039964,6.106500787,40.228644,watermelon
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute
0.0,18.0,14.0,29.77149434,92.00719952,7.207991261,114.4161786,orange
11.0,27.0,30.0,27.69637763,48.5622488,6.39474303,89.85646496,mango
116.0,5.0,54.0,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
39.0,24.0,39.0,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
