N,P,K,temperature,humidity,ph,rainfall,label
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
21,17,15,23.98289638,91.5473145,7.455991072,118.4901697,orange
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,maize
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes
92,35,40,22.17931888,80.33127223,6.357389366,200.0882787,rice
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,muskmelon
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango
81,45,23,19.32666088,68.034493,6.192360003,84.22969177,maize
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,maize
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute
84,51,35,22.30157427,80.64416466,6.043304899,197.9791215,rice
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton
114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,banana
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans
36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,lentil
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,mango
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut
92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,banana
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton
20,20,10,11.86631922,93.68394562,6.976997772,106.060149,orange
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize
26,56,22,23.05276444,60.424786,7.011121216,52.60285259,lentil
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple
21,39,20,27.06179658,52.3003173,7.388007483,60.74583498,mothbeans
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,coffee
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,watermelon
38,77,22,28.234829,69.3159965,6.313284268,35.36831423,lentil
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,coffee
2,123,205,22.36629253,90.78572467,5.739652177,124.9831618,apple
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas
66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,maize
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas
15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,grapes
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,pigeonpeas
15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,pomegranate
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana
6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
8,45,15,28.09568993,60.9835384,4.61136408,33.84110759,mothbeans
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,jute
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,maize
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
23,138,195,22.49095104,91.70292746,5.795985716,124.3915101,apple
67,43,39,26.04371967,84.96907151,5.999969026,186.7536773,rice
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton
78,43,42,21.32376327,83.00320459,7.283736617,192.3197536,rice
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas
6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,coconut
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,lentil
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,coffee
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute
112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,banana
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice
93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,banana
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,watermelon
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,pigeonpeas
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,mothbeans
38,38,18,26.31051759,61.18749126,6.294130313,35.73403813,mothbeans
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,banana
2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,apple
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,mungbean
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,orange
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,lentil
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,maize
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon
39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,chickpea
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,chickpea
18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,orange
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,orange
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute
20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,blackgram
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans
118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,banana
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,papaya
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
78,40,38,26.46428311,83.85642678,7.549873681,248.2256491,rice
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton
98,53,38,20.26707606,81.63895217,5.01450727,270.4417274,rice
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton
18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,pomegranate
92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,banana
93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,maize
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,banana
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,coffee
68,58,38,23.22397386,83.03322691,6.336253525,221.2091958,rice
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple
27,64,21,32.84213012,68.68401492,7.543804223,73.67166182,blackgram
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,banana
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange
30,143,199,23.76881552,90.59810302,5.7983508,102.2648546,apple
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple
10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,lentil
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,maize
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango
66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,maize
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,orange
66,53,41,25.0756354,80.52389148,7.778915154,257.0038865,rice
99,55,35,21.7238313,80.2389895,6.501697816,277.9626192,rice
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,banana
36,57,16,28.61409059,57.14218792,8.292875734,57.02891698,mothbeans
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,grapes
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,maize
78,58,44,26.80079604,80.88684822,5.108681786,284.4364567,rice
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil
93,58,38,20.61521424,83.77345559,6.932400225,279.5451717,rice
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,grapes
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
36,55,20,27.01470397,84.34262707,6.635968698,55.296354,mungbean
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton
20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate
40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,apple
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute
120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,jute
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
99,6,45,26.12588914,86.5507939,6.000975617,40.71210074,watermelon
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,maize
34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,lentil
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
22,30,12,15.78144173,92.51077745,6.354006744,119.035002,orange
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,maize
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,kidneybeans
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes
10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,lentil
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans
27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,maize
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,maize
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,kidneybeans
90,42,43,20.87974371,82.00274423,6.502985292,202.9355362,rice
97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,banana
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,papaya
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
70,36,42,21.84106875,80.72886384,6.946209881,202.3838319,rice
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
24,44,17,29.8596912,80.03499648,6.666380512,50.66487502,mungbean
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,banana
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,mango
105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,banana
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,kidneybeans
33,121,203,22.45696744,94.76285385,5.605934087,114.8407725,apple
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana
37,49,25,29.9145443,85.85384444,6.415459592,41.39081525,mungbean
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango
20,60,22,29.65052947,42.89833235,6.876572503,186.9226052,pigeonpeas
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya
58,63,81,19.81344531,14.69765308,6.515499549,78.96514709,chickpea
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute
19,53,22,27.8640132,80.4513142,6.852884643,42.83053902,mungbean
21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,orange
56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,papaya
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,orange
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,kidneybeans
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango
91,35,38,24.8972823,80.52586088,6.13428721,183.6793207,rice
3,60,19,25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,coffee
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,lentil
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,lentil
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,jute
12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,maize
25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,grapes
22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,mango
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil
93,53,38,26.92995077,81.91411159,7.069172227,290.6793783,rice
24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,orange
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute
73,57,41,21.44653958,84.94375962,5.824709117,272.2017204,rice
